"pa","mpc1","mpc2","mpc3"
35411,6663574.95129536,6663574.95129536,6663574.95129536
35421,6666397.82217211,6666397.82217211,6666397.82217211
35431,6669221.09155117,6669221.09155117,6669221.09155117
35441,6672044.75937632,6672044.75937632,6672044.75937632
35451,6674868.82559133,6674868.82559133,6674868.82559133
35461,6677693.29014002,6677693.29014002,6677693.29014002
35471,6680518.15296621,6680518.15296621,6680518.15296621
35481,6683343.41401375,6683343.41401375,6683343.41401375
35491,6686169.07322654,6686169.07322654,6686169.07322654
35501,6688995.13054846,6688995.13054846,6688995.13054846
35511,6691821.58592345,6691821.58592345,6691821.58592345
35521,6694648.43929545,6694648.43929545,6694648.43929545
35531,6697475.69060844,6697475.69060844,6697475.69060844
35541,6700303.33980642,6700303.33980642,6700303.33980642
35551,6703131.3868334,6703131.3868334,6703131.3868334
35561,6705959.83163343,6705959.83163343,6705959.83163343
35571,6708788.67415057,6708788.67415057,6708788.67415057
35581,6711617.91432893,6711617.91432893,6711617.91432893
35591,6714447.55211261,6714447.55211261,6714447.55211261
35601,6717277.58744575,6717277.58744575,6717277.58744575
35611,6720108.02027252,6720108.02027252,6720108.02027252
35621,6722938.85053709,6722938.85053709,6722938.85053709
35631,6725770.07818369,6725770.07818369,6725770.07818369
35641,6728601.70315653,6728601.70315653,6728601.70315653
35651,6731433.72539989,6731433.72539989,6731433.72539989
35661,6734266.14485803,6734266.14485803,6734266.14485803
35671,6737098.96147526,6737098.96147526,6737098.96147526
35681,6739932.1751959,6739932.1751959,6739932.1751959
35691,6742765.78596432,6742765.78596432,6742765.78596432
35701,6745599.79372487,6745599.79372487,6745599.79372487
35711,6748434.19842196,6748434.19842196,6748434.19842196
35721,6751269,6751269,6751269
35731,6754104.19840344,6754104.19840344,6754104.19840344
35741,6756939.79357675,6756939.79357675,6756939.79357675
35751,6759775.78546441,6759775.78546441,6759775.78546441
35761,6762612.17401094,6762612.17401094,6762612.17401094
35771,6765448.95916088,6765448.95916088,6765448.95916088
35781,6768286.14085878,6768286.14085878,6768286.14085878
35791,6771123.71904922,6771123.71904922,6771123.71904922
35801,6773961.69367682,6773961.69367682,6773961.69367682
35811,6776800.06468621,6776800.06468621,6776800.06468621
35821,6779638.83202203,6779638.83202203,6779638.83202203
35831,6782477.99562896,6782477.99562896,6782477.99562896
35841,6785317.5554517,6785317.5554517,6785317.5554517
35851,6788157.51143497,6788157.51143497,6788157.51143497
35861,6790997.86352352,6790997.86352352,6790997.86352352
35871,6793838.61166211,6793838.61166211,6793838.61166211
35881,6796679.75579555,6796679.75579555,6796679.75579555
35891,6799521.29586863,6799521.29586863,6799521.29586863
35901,6802363.2318262,6802363.2318262,6802363.2318262
35911,6805205.56361312,6805205.56361312,6805205.56361312
35921,6808048.29117428,6808048.29117428,6808048.29117428
35931,6810891.41445457,6810891.41445457,6810891.41445457
35941,6813734.93339894,6813734.93339894,6813734.93339894
35951,6816578.84795232,6816578.84795232,6816578.84795232
35961,6819423.15805971,6819423.15805971,6819423.15805971
35971,6822267.86366608,6822267.86366608,6822267.86366608
35981,6825112.96471648,6825112.96471648,6825112.96471648
35991,6827958.46115594,6827958.46115594,6827958.46115594
36001,6830804.35292953,6830804.35292953,6830804.35292953
36011,6833650.63998234,6833650.63998234,6833650.63998234
36021,6836497.32225948,6836497.32225948,6836497.32225948
36031,6839344.39970609,6839344.39970609,6839344.39970609
36041,6842191.87226732,6842191.87226732,6842191.87226732
36051,6845039.73988837,6845039.73988837,6845039.73988837
36061,6847888.00251442,6847888.00251442,6847888.00251442
36071,6850736.66009072,6850736.66009072,6850736.66009072
36081,6853585.71256251,6853585.71256251,6853585.71256251
36091,6856435.15987507,6856435.15987507,6856435.15987507
36101,6859285.00197367,6859285.00197367,6859285.00197367
36111,6862135.23880366,6862135.23880366,6862135.23880366
36121,6864985.87031037,6864985.87031037,6864985.87031037
36131,6867836.89643915,6867836.89643915,6867836.89643915
36141,6870688.31713541,6870688.31713541,6870688.31713541
36151,6873540.13234454,6873540.13234454,6873540.13234454
36161,6876392.34201198,6876392.34201198,6876392.34201198
36171,6879244.94608318,6879244.94608318,6879244.94608318
36181,6882097.94450362,6882097.94450362,6882097.94450362
36191,6884951.3372188,6884951.3372188,6884951.3372188
36201,6887805.12417425,6887805.12417425,6887805.12417425
36211,6890659.30531549,6890659.30531549,6890659.30531549
36221,6893513.88058811,6893513.88058811,6893513.88058811
36231,6896368.8499377,6896368.8499377,6896368.8499377
36241,6899224.21330986,6899224.21330986,6899224.21330986
36251,6902079.97065022,6902079.97065022,6902079.97065022
36261,6904936.12190446,6904936.12190446,6904936.12190446
36271,6907792.66701824,6907792.66701824,6907792.66701824
36281,6910649.60593727,6910649.60593727,6910649.60593727
36291,6913506.93860728,6913506.93860728,6913506.93860728
36301,6916364.66497401,6916364.66497401,6916364.66497401
36311,6919222.78498322,6919222.78498322,6919222.78498322
36321,6922081.29858072,6922081.29858072,6922081.29858072
36331,6924940.20571232,6924940.20571232,6924940.20571232
36341,6927799.50632385,6927799.50632385,6927799.50632385
36351,6930659.20036117,6930659.20036117,6930659.20036117
36361,6933519.28777017,6933519.28777017,6933519.28777017
36371,6936379.76849675,6936379.76849675,6936379.76849675
36381,6939240.64248683,6939240.64248683,6939240.64248683
36391,6942101.90968636,6942101.90968636,6942101.90968636
36401,6944963.57004131,6944963.57004131,6944963.57004131
36411,6947825.62349769,6947825.62349769,6947825.62349769
36421,6950688.07000149,6950688.07000149,6950688.07000149
36431,6953550.90949876,6953550.90949876,6953550.90949876
36441,6956414.14193556,6956414.14193556,6956414.14193556
36451,6959277.76725796,6959277.76725796,6959277.76725796
36461,6962141.78541209,6962141.78541209,6962141.78541209
36471,6965006.19634405,6965006.19634405,6965006.19634405
36481,6967871,6967871,6967871
36491,6970736.19632611,6970736.19632611,6970736.19632611
36501,6973601.78526857,6973601.78526857,6973601.78526857
36511,6976467.7667736,6976467.7667736,6976467.7667736
36521,6979334.14078743,6979334.14078743,6979334.14078743
36531,6982200.90725632,6982200.90725632,6982200.90725632
36541,6985068.06612656,6985068.06612656,6985068.06612656
36551,6987935.61734444,6987935.61734444,6987935.61734444
36561,6990803.56085629,6990803.56085629,6990803.56085629
36571,6993671.89660846,6993671.89660846,6993671.89660846
36581,6996540.62454732,6996540.62454732,6996540.62454732
36591,6999409.74461926,6999409.74461926,6999409.74461926
36601,7002279.25677068,7002279.25677068,7002279.25677068
36611,7005149.16094804,7005149.16094804,7005149.16094804
36621,7008019.45709778,7008019.45709778,7008019.45709778
36631,7010890.14516638,7010890.14516638,7010890.14516638
36641,7013761.22510034,7013761.22510034,7013761.22510034
36651,7016632.69684619,7016632.69684619,7016632.69684619
36661,7019504.56035047,7019504.56035047,7019504.56035047
36671,7022376.81555974,7022376.81555974,7022376.81555974
36681,7025249.4624206,7025249.4624206,7025249.4624206
36691,7028122.50087966,7028122.50087966,7028122.50087966
36701,7030995.93088355,7030995.93088355,7030995.93088355
36711,7033869.75237891,7033869.75237891,7033869.75237891
36721,7036743.96531244,7036743.96531244,7036743.96531244
36731,7039618.56963081,7039618.56963081,7039618.56963081
36741,7042493.56528077,7042493.56528077,7042493.56528077
36751,7045368.95220903,7045368.95220903,7045368.95220903
36761,7048244.73036238,7048244.73036238,7048244.73036238
36771,7051120.89968758,7051120.89968758,7051120.89968758
36781,7053997.46013145,7053997.46013145,7053997.46013145
36791,7056874.41164082,7056874.41164082,7056874.41164082
36801,7059751.75416254,7059751.75416254,7059751.75416254
36811,7062629.48764347,7062629.48764347,7062629.48764347
36821,7065507.6120305,7065507.6120305,7065507.6120305
36831,7068386.12727057,7068386.12727057,7068386.12727057
36841,7071265.03331059,7071265.03331059,7071265.03331059
36851,7074144.33009753,7074144.33009753,7074144.33009753
36861,7077024.01757836,7077024.01757836,7077024.01757836
36871,7079904.0957001,7079904.0957001,7079904.0957001
36881,7082784.56440975,7082784.56440975,7082784.56440975
36891,7085665.42365437,7085665.42365437,7085665.42365437
36901,7088546.67338101,7088546.67338101,7088546.67338101
36911,7091428.31353677,7091428.31353677,7091428.31353677
36921,7094310.34406876,7094310.34406876,7094310.34406876
36931,7097192.7649241,7097192.7649241,7097192.7649241
36941,7100075.57604995,7100075.57604995,7100075.57604995
36951,7102958.77739347,7102958.77739347,7102958.77739347
36961,7105842.36890187,7105842.36890187,7105842.36890187
36971,7108726.35052236,7108726.35052236,7108726.35052236
36981,7111610.72220218,7111610.72220218,7111610.72220218
36991,7114495.48388858,7114495.48388858,7114495.48388858
37001,7117380.63552885,7117380.63552885,7117380.63552885
37011,7120266.17707028,7120266.17707028,7120266.17707028
37021,7123152.1084602,7123152.1084602,7123152.1084602
37031,7126038.42964596,7126038.42964596,7126038.42964596
37041,7128925.14057491,7128925.14057491,7128925.14057491
37051,7131812.24119445,7131812.24119445,7131812.24119445
37061,7134699.73145198,7134699.73145198,7134699.73145198
37071,7137587.61129494,7137587.61129494,7137587.61129494
37081,7140475.88067077,7140475.88067077,7140475.88067077
37091,7143364.53952694,7143364.53952694,7143364.53952694
37101,7146253.58781096,7146253.58781096,7146253.58781096
37111,7149143.02547033,7149143.02547033,7149143.02547033
37121,7152032.85245258,7152032.85245258,7152032.85245258
37131,7154923.06870528,7154923.06870528,7154923.06870528
37141,7157813.674176,7157813.674176,7157813.674176
37151,7160704.66881235,7160704.66881235,7160704.66881235
37161,7163596.05256194,7163596.05256194,7163596.05256194
37171,7166487.82537241,7166487.82537241,7166487.82537241
37181,7169379.98719143,7169379.98719143,7169379.98719143
37191,7172272.53796668,7172272.53796668,7172272.53796668
37201,7175165.47764586,7175165.47764586,7175165.47764586
37211,7178058.80617671,7178058.80617671,7178058.80617671
37221,7180952.52350696,7180952.52350696,7180952.52350696
37231,7183846.62958439,7183846.62958439,7183846.62958439
37241,7186741.12435678,7186741.12435678,7186741.12435678
37251,7189636.00777195,7189636.00777195,7189636.00777195
37261,7192531.27977773,7192531.27977773,7192531.27977773
37271,7195426.94032196,7195426.94032196,7195426.94032196
37281,7198322.98935252,7198322.98935252,7198322.98935252
37291,7201219.42681731,7201219.42681731,7201219.42681731
37301,7204116.25266424,7204116.25266424,7204116.25266424
37311,7207013.46684124,7207013.46684124,7207013.46684124
37321,7209911.06929628,7209911.06929628,7209911.06929628
37331,7212809.05997733,7212809.05997733,7212809.05997733
37341,7215707.43883238,7215707.43883238,7215707.43883238
37351,7218606.20580947,7218606.20580947,7218606.20580947
37361,7221505.36085663,7221505.36085663,7221505.36085663
37371,7224404.90392191,7224404.90392191,7224404.90392191
37381,7227304.83495341,7227304.83495341,7227304.83495341
37391,7230205.15389923,7230205.15389923,7230205.15389923
37401,7233105.86070749,7233105.86070749,7233105.86070749
37411,7236006.95532633,7236006.95532633,7236006.95532633
37421,7238908.43770392,7238908.43770392,7238908.43770392
37431,7241810.30778845,7241810.30778845,7241810.30778845
37441,7244712.56552812,7244712.56552812,7244712.56552812
37451,7247615.21087116,7247615.21087116,7247615.21087116
37461,7250518.24376582,7250518.24376582,7250518.24376582
37471,7253421.66416037,7253421.66416037,7253421.66416037
37481,7256325.4720031,7256325.4720031,7256325.4720031
37491,7259229.66724232,7259229.66724232,7259229.66724232
37501,7262134.24982635,7262134.24982635,7262134.24982635
37511,7265039.21970357,7265039.21970357,7265039.21970357
37521,7267944.57682232,7267944.57682232,7267944.57682232
37531,7270850.32113102,7270850.32113102,7270850.32113102
37541,7273756.45257806,7273756.45257806,7273756.45257806
37551,7276662.9711119,7276662.9711119,7276662.9711119
37561,7279569.87668097,7279569.87668097,7279569.87668097
37571,7282477.16923376,7282477.16923376,7282477.16923376
37581,7285384.84871877,7285384.84871877,7285384.84871877
37591,7288292.91508451,7288292.91508451,7288292.91508451
37601,7291201.36827951,7291201.36827951,7291201.36827951
37611,7294110.20825234,7294110.20825234,7294110.20825234
37621,7297019.43495158,7297019.43495158,7297019.43495158
37631,7299929.04832581,7299929.04832581,7299929.04832581
37641,7302839.04832367,7302839.04832367,7302839.04832367
37651,7305749.43489379,7305749.43489379,7305749.43489379
37661,7308660.20798484,7308660.20798484,7308660.20798484
37671,7311571.36754549,7311571.36754549,7311571.36754549
37681,7314482.91352444,7314482.91352444,7314482.91352444
37691,7317394.84587042,7317394.84587042,7317394.84587042
37701,7320307.16453217,7320307.16453217,7320307.16453217
37711,7323219.86945845,7323219.86945845,7323219.86945845
37721,7326132.96059804,7326132.96059804,7326132.96059804
37731,7329046.43789975,7329046.43789975,7329046.43789975
37741,7331960.3013124,7331960.3013124,7331960.3013124
37751,7334874.55078483,7334874.55078483,7334874.55078483
37761,7337789.18626592,7337789.18626592,7337789.18626592
37771,7340704.20770453,7340704.20770453,7340704.20770453
37781,7343619.61504958,7343619.61504958,7343619.61504958
37791,7346535.40825,7346535.40825,7346535.40825
37801,7349451.58725472,7349451.58725472,7349451.58725472
37811,7352368.15201272,7352368.15201272,7352368.15201272
37821,7355285.10247298,7355285.10247298,7355285.10247298
37831,7358202.43858451,7358202.43858451,7358202.43858451
37841,7361120.16029633,7361120.16029633,7361120.16029633
37851,7364038.26755748,7364038.26755748,7364038.26755748
37861,7366956.76031704,7366956.76031704,7366956.76031704
37871,7369875.6385241,7369875.6385241,7369875.6385241
37881,7372794.90212775,7372794.90212775,7372794.90212775
37891,7375714.55107714,7375714.55107714,7375714.55107714
37901,7378634.58532139,7378634.58532139,7378634.58532139
37911,7381555.00480969,7381555.00480969,7381555.00480969
37921,7384475.80949122,7384475.80949122,7384475.80949122
37931,7387396.99931519,7387396.99931519,7387396.99931519
37941,7390318.57423082,7390318.57423082,7390318.57423082
37951,7393240.53418736,7393240.53418736,7393240.53418736
37961,7396162.87913409,7396162.87913409,7396162.87913409
37971,7399085.60902028,7399085.60902028,7399085.60902028
37981,7402008.72379525,7402008.72379525,7402008.72379525
37991,7404932.22340833,7404932.22340833,7404932.22340833
38001,7407856.10780886,7407856.10780886,7407856.10780886
38011,7410780.37694621,7410780.37694621,7410780.37694621
38021,7413705.03076977,7413705.03076977,7413705.03076977
38031,7416630.06922895,7416630.06922895,7416630.06922895
38041,7419555.49227317,7419555.49227317,7419555.49227317
38051,7422481.29985189,7422481.29985189,7422481.29985189
38061,7425407.49191457,7425407.49191457,7425407.49191457
38071,7428334.0684107,7428334.0684107,7428334.0684107
38081,7431261.02928978,7431261.02928978,7431261.02928978
38091,7434188.37450135,7434188.37450135,7434188.37450135
38101,7437116.10399495,7437116.10399495,7437116.10399495
38111,7440044.21772015,7440044.21772015,7440044.21772015
38121,7442972.71562653,7442972.71562653,7442972.71562653
38131,7445901.59766371,7445901.59766371,7445901.59766371
38141,7448830.86378131,7448830.86378131,7448830.86378131
38151,7451760.51392897,7451760.51392897,7451760.51392897
38161,7454690.54805637,7454690.54805637,7454690.54805637
38171,7457620.96611319,7457620.96611319,7457620.96611319
